type,line of code,function
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/slicing.py#L50,Giskard-AI__giskard/hate_sentiment_analysis
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/slicing.py#L58,Giskard-AI__giskard/emotion_sentiment_analysis
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/slicing.py#L77,Giskard-AI__giskard/incorrect_rows
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/slicing.py#L82,Giskard-AI__giskard/outlier_filter
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L46,Giskard-AI__giskard/keyboard_typo_transformation
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L73,Giskard-AI__giskard/text_uppercase
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L80,Giskard-AI__giskard/text_lowercase
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L87,Giskard-AI__giskard/text_title_case
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L94,Giskard-AI__giskard/text_typo
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L101,Giskard-AI__giskard/text_typo_from_ocr
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L108,Giskard-AI__giskard/text_punctuation_removal
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L115,Giskard-AI__giskard/text_accent_removal
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L122,Giskard-AI__giskard/text_gender_switch
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L129,Giskard-AI__giskard/text_number_to_word
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L136,Giskard-AI__giskard/text_religion_switch
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L145,Giskard-AI__giskard/text_nationality_switch
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L152,Giskard-AI__giskard/text_typo_from_speech
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L159,Giskard-AI__giskard/change_writing_style
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L198,Giskard-AI__giskard/mad_transformation
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/functions/transformation.py#L212,Giskard-AI__giskard/add_value
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/integrations/mlflow/giskard_evaluator.py#L22,Giskard-AI__giskard/can_evaluate
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/llm/client/logger.py#L27,Giskard-AI__giskard/log_error
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/llm/embeddings/openai.py#L59,Giskard-AI__giskard/try_get_openai_embeddings
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/models/base/model.py#L473,Giskard-AI__giskard/cast_labels
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/models/base/model.py#L567,Giskard-AI__giskard/talk
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/models/model_explanation.py#L229,Giskard-AI__giskard/explain
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/models/model_explanation.py#L247,Giskard-AI__giskard/explain_text
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/models/utils.py#L31,Giskard-AI__giskard/fix_seed
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/knowledge_base.py#L171,Giskard-AI__giskard/from_pandas
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/knowledge_base.py#L287,Giskard-AI__giskard/plot_topics
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/knowledge_base.py#L325,Giskard-AI__giskard/similarity_search_with_score
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/metrics/ragas_metrics.py#L51,Giskard-AI__giskard/agenerate_text
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/metrics/ragas_metrics.py#L66,Giskard-AI__giskard/embed_query
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/metrics/ragas_metrics.py#L69,Giskard-AI__giskard/embed_documents
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/question_generators/utils.py#L16,Giskard-AI__giskard/maybe_trange
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/rag/report.py#L245,Giskard-AI__giskard/get_failures
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/registry/decorators_utils.py#L65,Giskard-AI__giskard/insert_arg
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/registry/registry.py#L33,Giskard-AI__giskard/load_plugins
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/scanner/issues.py#L227,Giskard-AI__giskard/set_detector_name
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/scanner/report.py#L335,Giskard-AI__giskard/to_avid
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/scanner/report.py#L359,Giskard-AI__giskard/generate_rails
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/scanner/report.py#L382,Giskard-AI__giskard/update_rails_config
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/slicing/slice.py#L82,Giskard-AI__giskard/init_code
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/slicing/utils.py#L25,Giskard-AI__giskard/get_slice_feature_intervals
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/analytics_collector.py#L149,Giskard-AI__giskard/init_server_info
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/environment_detector.py#L132,Giskard-AI__giskard/is_cloud_env
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/file_utils.py#L7,Giskard-AI__giskard/get_file_name
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/file_utils.py#L11,Giskard-AI__giskard/job_logs_path
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/logging_utils.py#L68,Giskard-AI__giskard/prepare_message_template
api,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/giskard/utils/versions.py#L18,Giskard-AI__giskard/check_latest_giskard_version
cli,https://github.com/Giskard-AI/giskard/blob/6808a562cc1c565e6cf88aeb1fd1f77d28fe76ba/docs/scrapper.py#L74,
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/configs/substrates/reaction_graph_utils.py#L160,google-deepmind__meltingpot/adjust_color_opacity
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/level_playing_utils.py#L54,google-deepmind__meltingpot/get_random_direction
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/level_playing_utils.py#L59,google-deepmind__meltingpot/get_random_turn
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/level_playing_utils.py#L64,google-deepmind__meltingpot/get_random_fire
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/level_playing_utils.py#L118,google-deepmind__meltingpot/get_key_number_four_pressed
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/level_playing_utils.py#L138,google-deepmind__meltingpot/get_key_c_pressed
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_coins.py#L36,google-deepmind__meltingpot/no_op
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/evaluation/evaluation.py#L258,google-deepmind__meltingpot/evaluate_saved_models_on_scenario
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/evaluation/evaluation.py#L291,google-deepmind__meltingpot/evaluate_saved_models_on_substrate
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/evaluation/evaluation.py#L324,google-deepmind__meltingpot/evaluate_saved_models
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/scenarios/scenario_factory.py#L65,google-deepmind__meltingpot/num_focal_players
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/substrates/game_object_utils.py#L68,google-deepmind__meltingpot/build_game_objects
api,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/utils/substrates/shapes.py#L142,google-deepmind__meltingpot/get_diamond_palette
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/examples/rllib/self_play_train.py#L164,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/examples/rllib/view_models.py#L108,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/examples/tutorial/harvest/play_harvest.py#L66,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_allelopathic_harvest.py#L77,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_anything_in_the_matrix.py#L133,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_boat_race.py#L97,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_chemistry.py#L89,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_clean_up.py#L90,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_coins.py#L83,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_collaborative_cooking.py#L100,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_commons_harvest.py#L78,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_coop_mining.py#L75,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_daycare.py#L81,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_externality_mushrooms.py#L97,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_factory_commons.py#L87,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_fruit_market.py#L130,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_gift_refinements.py#L76,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_hidden_agenda.py#L87,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_paintball.py#L86,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_predator_and_prey.py#L92,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/human_players/play_territory.py#L79,
cli,https://github.com/google-deepmind/meltingpot/blob/f280a35a4ffe5a7613b5c4a062a66fd18c64876c/meltingpot/testing/bots.py#L56,
api,https://github.com/HowieHwong/TrustLLM/blob/16ce657080c24b32729ad824ac73bcf3e4e5f301/trustllm_pkg/trustllm/dataset_download.py#L4,HowieHwong__TrustLLM/download_dataset
api,https://github.com/HowieHwong/TrustLLM/blob/16ce657080c24b32729ad824ac73bcf3e4e5f301/trustllm_pkg/trustllm/generation/generation.py#L298,HowieHwong__TrustLLM/generation_results
api,https://github.com/HowieHwong/TrustLLM/blob/16ce657080c24b32729ad824ac73bcf3e4e5f301/trustllm_pkg/trustllm/task/pipeline.py#L297,HowieHwong__TrustLLM/auto_assign_paths
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/bleu/tokenizer_13a.py#L23,huggingface__evaluate/signature
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/cer/cer.py#L45,huggingface__evaluate/process_list
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/code_eval/execute.py#L128,huggingface__evaluate/readline
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/code_eval/execute.py#L134,huggingface__evaluate/readable
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/google_bleu/tokenizer_13a.py#L23,huggingface__evaluate/signature
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/xtreme_s/xtreme_s.py#L109,huggingface__evaluate/process_list
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/hub.py#L14,huggingface__evaluate/push_to_hub
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/info.py#L72,huggingface__evaluate/write_to_directory
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/info.py#L93,huggingface__evaluate/from_directory
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/inspect.py#L35,huggingface__evaluate/list_evaluation_modules
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/inspect.py#L105,huggingface__evaluate/inspect_evaluation_module
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/module.py#L1008,huggingface__evaluate/combine
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/naming.py#L39,huggingface__evaluate/snakecase_to_camelcase
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/naming.py#L60,huggingface__evaluate/filepattern_for_dataset_split
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/naming.py#L75,huggingface__evaluate/filepath_for_dataset_split
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/saving.py#L13,huggingface__evaluate/save
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L111,huggingface__evaluate/url_or_path_parent
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L391,huggingface__evaluate/request_etag
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L597,huggingface__evaluate/estimate_dataset_size
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L601,huggingface__evaluate/readline
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L85,huggingface__evaluate/get_verbosity
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L113,huggingface__evaluate/set_verbosity_info
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L123,huggingface__evaluate/set_verbosity_warning
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L133,huggingface__evaluate/set_verbosity_debug
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L143,huggingface__evaluate/set_verbosity_error
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L153,huggingface__evaluate/disable_propagation
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L160,huggingface__evaluate/enable_propagation
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/visualization.py#L138,huggingface__evaluate/radar_plot
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/.github/hub/push_evaluations_to_hub.py#L100,
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/cuad/compute_score.py#L195,
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/squad/compute_score.py#L76,
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/squad_v2/compute_score.py#L316,
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/super_glue/record_evaluation.py#L86,
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/commands/evaluate_cli.py#L136,
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/logging/evaluation_tracker.py#L390,huggingface__lighteval/push_results_to_hub
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/logging/evaluation_tracker.py#L402,huggingface__lighteval/push_details_to_hub
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L39,huggingface__lighteval/inference_endpoint
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L167,huggingface__lighteval/tgi
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L421,huggingface__lighteval/inference_providers
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/dynamic_metrics.py#L78,huggingface__lighteval/normalized_multi_choice_prob_metric
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/dynamic_metrics.py#L103,huggingface__lighteval/probability_metric
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/data_stats_metric.py#L45,huggingface__lighteval/evaluate_batch
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L37,huggingface__lighteval/wait_free_gpu
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L42,huggingface__lighteval/select_freer_gpu
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L82,huggingface__lighteval/card_to_name
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L284,huggingface__lighteval/save_imager_cache
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/stderr.py#L109,huggingface__lighteval/bootstrap_stderr_scipy
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/utils/metric_utils.py#L65,huggingface__lighteval/get_doc
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/endpoint_model.py#L102,huggingface__lighteval/model_post_init
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/tgi_model.py#L43,huggingface__lighteval/divide_chunks
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/tgi_model.py#L115,huggingface__lighteval/set_cache_hook
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/model_input.py#L66,huggingface__lighteval/from_model_args
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/nanotron/nanotron_model.py#L328,huggingface__lighteval/tok_encode_batch
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/nanotron/nanotron_model.py#L347,huggingface__lighteval/homogeneize_ending_conditions
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/transformers/adapter_model.py#L47,huggingface__lighteval/model_post_init
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/transformers/transformers_model.py#L152,huggingface__lighteval/model_post_init
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/utils.py#L171,huggingface__lighteval/batched
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L169,huggingface__lighteval/apps
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L729,huggingface__lighteval/crows_pair
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L743,huggingface__lighteval/drop
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L791,huggingface__lighteval/empathetic_dialogue
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L940,huggingface__lighteval/gsm8k_helm
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1005,huggingface__lighteval/humaneval
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1016,huggingface__lighteval/humaneval_for_code_models
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1474,huggingface__lighteval/math_helm
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1572,huggingface__lighteval/custom_mmlu_thom
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1959,huggingface__lighteval/natural_qa_closedbook
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1968,huggingface__lighteval/natural_qa_openbook_longans
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1978,huggingface__lighteval/natural_qa_openbook_wiki
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1987,huggingface__lighteval/newsqa
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2272,huggingface__lighteval/record
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2738,huggingface__lighteval/wmt_14_cs_en
